zip,density
54447,16.02316602
54448,47.73299182
54449,154.9642769
54450,261.3908873
54451,33.8435051
54452,43.77861948
54454,28.0562441
54455,74.00502377
54456,27.41781414
54457,63.01984546
54458,184.5238095
54459,8.286355664
54460,32.23231683
54462,8.56257074
54463,8.526870863
54465,19.13260753
54466,9.263799441
54467,197.5457101
54469,705.2341598
54470,19.58240614
54471,39.95861891
54473,31.45973154
54474,923.4834559
54475,40.371571
54476,441.6238829
54479,51.63465878
54480,38.16400206
54481,460.0548804
54482,97.99308413
54484,47.86508653
54485,15.70501878
54486,18.62560899
54487,31.91882226
54488,31.55946784
54489,35.18888485
54490,7.93333511
54491,9.248270148
54493,6.146824447
54494,203.5203025
54495,71.0431822
54498,19.94036833
54499,28.55548074
54501,54.76225647
54511,4.36991943
54512,11.01429346
54513,5.071402805
54514,8.255283959
54515,5.698212065
54517,1.440032915
54519,15.36617943
54520,28.96492872
54521,33.09460323
54524,7.330656367
54525,393.5119887
54526,8.323898374
54527,4.665254
54529,17.11868248
54530,7.97625502
54531,18.72360152
54534,18.82761895
54536,3.679779213
54537,5.784578582
54538,28.0482462
54539,28.30536226
54540,0.193017589
54541,11.57621506
54542,1.76951169
54545,16.9016672
54546,5.875255244
54547,6.39952923
54548,52.26705232
54550,28.51671454
54552,12.69308376
54554,0.115473441
54555,15.35523156
54556,14.58885942
54557,10.00194632
54558,51.0290188
54559,5.799829288
54560,16.75342037
54561,2.104250586
54562,13.46810658
54563,17.34145813
54564,2.192311614
54565,0.58416902
54566,11.46008886
54568,68.09636723
54601,670.1478127
54603,1563.046329
54610,12.68205068
54611,24.14468337
54612,33.25565934
54613,24.94160714
54614,36.2128287
54615,35.79234973
54616,29.19552358
54618,22.69944807
54619,38.13514013
54621,30.39779503
54622,36.84146532
54623,36.83557591
54624,21.11901781
54625,38.05295703
54626,18.14461934
54627,22.25593716
54628,14.60576473
54629,24.28401742
54630,47.89795322
54631,17.49824448
54632,26.67836207
54634,28.58159313
54635,20.94612689
54636,166.1124346
54637,535.8166189
54638,26.80341757
54639,24.86256612
54641,0.536768653
54642,22.46086525
54643,130.4347826
54644,22.87446164
54645,166.6666667
54646,23.22063474
54648,24.06950642
54650,753.4891217
54651,23.91127567
54652,26.43917326
54653,51.82308272
54654,211.6182573
54655,19.72793644
54656,69.53998839
54657,15.08589047
54658,68.95886181
54659,24.88871617
54660,102.7252845
54661,65.55960837
54664,19.31653118
54665,47.80408663
54666,11.3619434
54667,52.73780173
54669,148.6141182
54670,34.7842193
54701,451.617784
54703,532.2387721
54720,1437.997957
54721,21.56363865
54722,27.87108236
54723,38.78341854
54724,45.01333333
54725,29.00829094
54726,20.47268895
54727,35.05881178
54728,48.56765374
54729,189.1506882
54730,35.26374085
54731,16.52245571
54732,26.47831205
54733,29.19389978
54734,25.93467854
54736,32.64979984
54737,22.50254135
54738,31.59394408
54739,48.5918189
54740,22.60483321
54741,16.43804203
54742,42.70336532
54745,17.17954563
54746,17.09205884
54747,22.45299403
54748,29.63233504
54749,31.94249831
54750,16.71572254
54751,112.7874448
54754,18.18522685
54755,27.57145535
54756,12.774028
54757,21.10653258
54758,29.05705887
54759,29.70354582
54760,1770.833333
54761,29.73614066
54762,25.21501568
54763,20.4611887
54765,2181.818182
54766,12.95940601
54767,38.46521293
54768,47.64480361
54769,15.95170003
54770,30.68273092
54771,27.62665979
54772,18.36894433
54773,45.81033204
54801,34.38888624
54805,44.10926864
54806,44.52470537
54810,55.44030015
54812,62.19394347
54813,11.0626392
54814,16.87918915
54817,13.53123067
54819,15.32160925
54820,7.872222172
54821,6.904724542
54822,94.39010116
54824,60.35078395
54826,16.46233247
54827,5.112781955
54828,11.06721948
54829,39.33234176
54830,7.660339649
54832,3.903067508
54835,7.138449456
54836,8.253536411
54837,21.50696785
54838,4.775884166
54839,6.483190932
54840,18.22285019
54841,715.4696133
54842,30.14011079
54843,26.10296206
54844,4.397522893
54845,21.99281867
54846,17.47771352
54847,13.48399155
54848,32.86523168
54849,21.64487874
54850,3.356481481
54853,42.91693876
54854,12.41083629
54855,10.75956406
54856,6.996337314
54857,222.2222222
54858,78.70586405
54859,10.46681093
54861,31.51922673
54862,5.871105612
54864,25.97964077
54865,7.162507529
54867,13.22429622
54868,73.95647095
54870,16.49168757
54871,27.91262136
54872,41.4671765
54873,10.41310139
54874,24.77558592
54875,9.54535173
54876,15.20916276
54880,178.9652445
54888,14.06535948
54889,39.21905171
54891,46.06747682
54893,23.89349097
54895,8.581181751
54896,3.414459474
54901,2261.198057
54902,637.991503
54904,276.1737686
54909,22.72514145
54911,3217.999759
54913,280.0521057
54914,1711.597866
54915,2667.282692
54921,17.0235711
54922,31.88106719
54923,64.52494773
54927,2380.530973
54928,41.02844639
54929,73.28640858
54930,19.20409458
54931,1000
54932,39.21763304
54933,235.9550562
54934,440.4761905
54935,2642.15935
54937,167.3701725
54940,46.26539303
54941,80.61331523
54942,415.6976744
54943,15.67697124
54944,121.885333
54945,33.76447729
54946,15428.57143
54947,55.95594088
54948,22.5972742
54949,54.22239084
54950,37.05083524
54952,914.6462851
54956,695.7485293
54960,26.72495252
54961,115.5441086
54962,23.42909006
54963,90.50940162
54964,28.54828347
54965,23.17321287
54966,25.03959198
54967,131.9550015
54968,46.282726
54970,84.29466407
54971,98.29055949
54974,60.13007264
54977,34.79686646
54979,56.5457898
54980,305.3278689
54981,115.3941099
54982,57.21429031
54983,54.53925957
54984,39.21337112
54985,8277.227723
54986,168.2005712
55001,110.6431417
55003,1663.152851
55005,229.2023014
55006,52.02193896
55007,21.01579129
55008,146.1150413
55009,65.96349418
55011,225.7591902
55012,91.17234117
55013,223.5475051
55014,1458.892752
55016,1172.333425
55017,23.66589327
55018,20.68679324
55019,89.81710331
55020,148.7692616
55021,164.4050739
55024,363.9855781
55025,294.997081
55026,82.74231678
55027,25.56209624
55029,520.5479452
55030,33.72668045
55031,51.38240121
55032,51.87576214
55033,209.0635812
55036,249.122807
55037,16.16301745
55038,419.9314101
55040,126.7037664
55041,51.83866656
55042,361.1553703
55043,911.9010819
55044,736.4923883
55045,214.2695549
55046,111.6323907
55047,84.25262456
55049,51.5876323
55051,49.64017386
55052,44.8719325
55053,23.48587124
55054,1819.782062
55055,965.2640497
55056,133.4647027
55057,196.7876626
55060,141.0430286
55063,55.95728379
55065,36.54343527
55066,155.2329665
55068,641.7199683
55069,74.75172712
55070,275.0182349
55071,1084.729256
55072,15.05257438
55073,116.7117361
55074,63.91301847
55075,3557.281553
55076,2333.95359
55077,672.8031681
55079,135.7244121
55080,40.1021397
55082,447.7741696
55084,67.02898551
55085,519.3026152
55087,1313.72549
55088,48.84340872
55089,30.0206868
55090,4010
55092,321.8240656
55101,6869.77887
55102,5593.548387
55103,6224.724485
55104,7138.989766
55105,7877.906977
55106,6092.43212
55107,3596.008761
55108,3736.453829
55109,2688.670372
55110,1563.77868
55111,0
55112,2265.465403
55113,2613.013469
55114,2382.782475
55115,1283.477483
55116,4373.120645
55117,4509.419662
55118,2612.422949
55119,2763.154163
55120,814.6761513
55121,870.4462407
55122,2693.591337
55123,2368.516833
55124,2917.672234
55125,2835.309532
55126,2098.497496
55127,1242.742891
55128,2499.377667
55129,955.830479
55130,8765.586035
55150,582.3529412
55155,0
55301,1036.39941
55302,99.40694324
55303,734.5800317
55304,665.3783799
55305,2078.111588
55306,2558.195537
55307,41.52725588
55308,144.4324049
55309,277.7303234
55310,15.3041691
55311,1999.878012
55312,22.38439408
55313,213.9059568
55314,17.9576377
55315,179.5693654
55316,2826.762977
55317,1534.248763
55318,615.9514835
55319,70.92877557
55320,93.60941176
55321,65.7847738
55322,57.93676961
55324,35.11967442
55325,59.92850179
55327,194.4211527
55328,191.7473004
55329,42.08727446
55330,348.7148079
55331,1171.468681
55332,16.77972464
55333,12.08118102
55334,34.18157289
55335,14.43905725
55336,63.09044478
55337,2375.28114
55338,28.36001818
55339,44.10911201
55340,175.1758126
55341,599.1170906
55342,12.46759354
55343,3166.57846
55344,1582.03878
55345,1864.485981
55346,2433.420366
55347,1781.761081
55349,59.27744651
55350,113.75021
55352,131.1050518
55353,37.46800645
55354,86.41780692
55355,55.84020541
55356,425.4586237
55357,170.9140691
55358,90.89582193
55359,142.1816792
55360,83.40616806
55362,295.8667953
55363,165.904059
55364,916.1294441
55366,652.4300442
55367,44.38502674
55368,60.55146055
55369,1356.749541
55370,35.01266044
55371,89.11894631
55372,518.0737548
55373,509.3687466
55374,382.0028701
55375,861.0634648
55376,538.2244756
55378,1858.787837
55379,685.7957341
55381,45.23230064
55382,50.44241523
55384,4670.391061
55385,13.35264002
55386,938.8905369
55387,390.5557504
55388,140.0304035
55389,35.55190875
55390,70.58454161
55391,852.1176471
55395,141.0318931
55396,21.15010753
55397,98.72062759
55398,199.9819836
55401,7314.09545
55402,2067.41573
55403,10986.07038
55404,15348.61347
55405,5529.601722
55406,6421.115777
55407,9364.894932
55408,11026.48032
55409,9351.851852
55410,6496.472959
55411,6747.355474
55412,6098.017621
55413,3921.77077
55414,8420.508274
55415,6084.11215
55416,3969.232873
55417,4554.192603
55418,4352.037803
55419,6266.255339
55420,3353.412417
55421,4306.993787
55422,3355.041003
55423,5085.537665
55424,3985.596708
55425,1893.801565
55426,3691.727098
55427,3176.136364
55428,3624.320988
55429,4301.495417
55430,3810.097431
55431,2306.970342
55432,3043.791181
55433,2894.179439
55434,3132.594283
55435,3930.824008
55436,2777.002748
55437,2662.402924
55438,1947.153984
55439,1831.310172
55441,2068.374087
55442,2498.015498
55443,3507.13051
55444,3542.966983
55445,1266.700859
55446,1841.690474
55447,2408.708504
55448,2564.473079
55449,1041.523111
55450,2.663115846
55454,12979.23323
55455,3947.368421
55601,6.641366224
55602,1.318936803
55603,1.407697445
55604,3.774322475
55605,7.851693325
55606,2.074973681
55607,0.302956996
55609,84.63687151
55612,3.194435023
55613,2.370490287
55614,10.77588859
55615,2.319197703
55616,19.73426183
55702,6.594218189
55703,5.045234377
55704,20.33568299
55705,28.35654117
55706,29.6796227
55707,21.79947022
55708,44.11223551
55709,17.76001534
55710,12.90245266
55711,8.972653363
55712,3.111642108
55713,188.2287618
55716,256.1983471
55717,3.057462033
55718,53.87078237
55719,84.30581774
55720,105.7033417
55721,38.93716387
55722,449.2699364
55723,4.499906688
55724,3.101586371
55725,0.379835528
55726,11.27328824
55731,6.914873394
55732,8.093940964
55733,128.783863
55734,62.43405384
55735,13.44221852
55736,5.029919911
55738,5.00658034
55741,48.29502091
55742,6.482004899
55744,81.07271375
55746,51.84066248
55748,12.23515369
55749,5.639499102
55750,13.96869632
55751,25.35675799
55752,1.967072697
55753,1313.413015
55756,8.853193106
55757,7.934035731
55758,67.9475164
55760,8.386762515
55763,3.163617259
55764,97.6321208
55765,4.597648435
55766,2.393409774
55767,83.24302481
55768,45.36388441
55769,12.74316976
55771,1.60780936
55772,5.100328837
55775,20.29097767
55779,28.2598552
55780,8.337266006
55781,9.62193907
55782,36.21821474
55783,23.00727887
55784,3.55672781
55785,2.338338979
55786,71.39513109
55787,6.066699022
55790,5.611405648
55792,101.4260053
55793,7.769958687
55795,19.10155838
55797,20.82670906
55798,6.034482759
55802,950.564422
55803,52.02398398
55804,159.8090002
55805,7224.663359
55806,2857.654432
55807,1729.987845
55808,540.1459854
55810,169.484263
55811,402.9662839
55812,6217.41605
55814,16782.6087
55901,1737.807531
55902,541.4304727
55904,423.078777
55905,0
55906,275.9301943
55909,27.96764527
55910,16.1978805
55912,151.4199441
55917,27.40518296
55918,38.00750861
55919,22.74669192
55920,100.1796561
55921,27.40164609
55922,23.96544844
55923,36.42483964
55924,16.8939944
55925,36.68908228
55926,13.71118112
55927,50.7916308
55929,26.10949142
55931,17.88714835
55932,40.15732547
55933,10.37549407
55934,41.97791695
55935,17.23062243
55936,22.76953947
55939,24.10452251
55940,29.43092123
55941,38.84701732
55943,17.95588218
55944,122.8145502
55945,14.68766055
55946,26.36862979
55947,102.8473648
55949,16.34350282
55950,253.7537538
55951,20.66382709
55952,38.51836057
55953,25.99592905
55954,22.05061549
55955,86.92073943
55956,36.13858651
55957,18.78120885
55959,62.38241144
55960,88.00157246
55961,13.49759942
55962,12.06457632
55963,63.89465324
55964,49.09121414
55965,20.69181733
55967,24.91764956
55968,76.43714466
55969,36.20393479
55970,16.77010432
55971,37.11603567
55972,57.51162898
55973,9.919253794
55974,25.43940244
55975,28.27585757
55976,85.67812507
55977,8.213967792
55979,19.53545608
55981,78.20335637
55982,14.51543097
55983,41.10156331
55985,20.47721386
55987,223.0562633
55990,19.98746732
55991,27.26341213
55992,62.78932862
56001,404.4507303
56003,327.8519806
56007,125.5381558
56009,16.76401505
56010,13.83985486
56011,85.64519379
56013,26.78719228
56014,10.8201306
56016,41.70789253
56017,56.20316403
56019,8.832027211
56020,111.6504854
56021,28.86299808
56022,729.1666667
56023,8.121640404
56024,138.9154625
56025,10.12400407
56026,19.10967166
56027,0.859304861
56028,61.52190485
56029,16.40175481
56031,79.47372131
56032,489.827856
56033,9.657102869
56034,17.25637547
56035,919.1919192
56036,16.60408703
56037,22.89980111
56039,10.85477065
56041,15.48968323
56042,13.73757417
56043,24.03085443
56044,25.94133918
56045,29.67369881
56046,64.29548564
56047,69.35388263
56048,32.61924686
56050,70.14517752
56051,22.98963341
56052,14.58194259
56054,15.52408504
56055,32.98505444
56056,92.48554913
56057,44.54555927
56058,46.42053828
56060,13.79478728
56062,25.50748607
56063,64.6048762
56065,24.3992416
56068,16.56557652
56069,62.53762477
56071,142.2107227
56072,19.6241108
56073,83.78787803
56074,25.6985676
56075,2948.275862
56078,21.93346235
56080,1670.281996
56081,34.59681491
56082,109.6275871
56083,8.888979293
56085,26.00928528
56087,21.69033112
56088,15.50239387
56089,203.1454784
56090,15.0574962
56091,18.96640827
56093,71.45761051
56096,56.47679049
56097,20.18550013
56098,19.17538617
56101,33.7478717
56110,17.11632227
56111,8.37571044
56113,6.533794542
56114,7.633587786
56115,11.42513027
56116,14.71829005
56117,15.64092513
56118,7.985584219
56119,11.22665254
56120,11.26780383
56121,17.70601037
56122,11.5581854
56123,7.382511778
56125,64.22924901
56127,7.586443521
56128,16.91447279
56129,15.85060643
56131,14.12232781
56132,9.065878719
56134,9.040742045
56136,13.04124673
56137,9.782469882
56138,31.02995996
56139,9.633048076
56140,710.8433735
56141,8.126603935
56142,10.1584343
56143,24.54653591
56144,10.6319605
56145,11.59820247
56146,40.32258065
56147,6.483420004
56149,11.40718617
56150,15.9908557
56151,8.199661253
56152,11.39189792
56153,62.03267793
56155,9.872761546
56156,36.27317902
56157,17.42784474
56158,10.60761597
56159,24.47607981
56160,9.92440755
56161,12.31223836
56162,12.41072984
56164,22.59809367
56165,9.144024943
56166,7.104945379
56167,12.98293167
56168,9.530821778
56169,12.52667206
56170,8.534581776
56171,19.36760154
56172,26.57684522
56173,14.75398427
56174,9.306326738
56175,22.55826027
56176,18.54207436
56177,121.6216216
56178,20.6324447
56180,12.20855119
56181,17.50717382
56183,12.32423571
56185,12.76731567
56186,6.18267576
56187,83.46291584
56201,193.4840148
56207,5.332710122
56208,10.95562072
56209,23.91835649
56210,57.52212389
56211,4.879173584
56212,6.450358961
56214,11.55341662
56215,22.21054824
56216,17.49118914
56218,6.419298784
56219,9.690305739
56220,11.1917174
56221,5.518117701
56222,20.8180311
56223,12.0544849
56224,8.958596756
56225,7.811914575
56226,8.060933037
56227,3.386381583
56228,14.98470948
56229,19.15928524
56230,14.04374281
56231,3.915898548
56232,16.55731298
56235,6.481077269
56236,3.681220648
56237,9.10843593
56239,22.1916074
56240,6.973864739
56241,28.35267295
56243,18.43362293
56244,12.44861617
56245,11.37039871
56248,5.963157
56249,4.469138785
56251,29.22193273
56252,17.01881968
56253,9.513543912
56255,9.857886309
56256,11.17021046
56257,5.903887501
56258,80.70884454
56260,9.772877897
56262,10.95492442
56263,10.89320232
56264,17.45175824
56265,29.12180325
56266,15.86667316
56267,33.60485782
56270,26.45357535
56271,7.989045122
56273,48.74009348
56274,2.360062935
56276,5.430424958
56277,29.83358265
56278,20.2129313
56279,21.12067533
56280,6.889523618
56281,50.24758503
56282,14.32202747
56283,37.46972101
56284,15.01892484
56285,11.21744025
56287,183.6734694
56288,100.0383452
56289,12.95913987
56291,7.422662084
56292,10.68063882
56293,14.40365568
56294,326.848249
56295,13.97592534
56296,8.127606222
56297,13.14931372
56301,436.9686763
56303,2324.982105
56304,267.2449746
56307,48.08526113
56308,153.730175
56309,21.63474705
56310,71.50039102
56311,10.71570126
56312,13.61315612
56313,726.0273973
56314,29.62997857
56315,22.86248024
56316,11.67645863
56318,31.029902
56319,32.86805504
56320,150.8250579
56321,2316.742081
56323,13.61365757
56324,19.78704525
56325,1302.469136
56326,16.12715725
56327,16.03978986
56328,91.55937053
56329,38.50435637
56330,42.48210024
56331,29.11361375
56332,27.59959984
56334,27.37195383
56335,385.6589147
56336,30.48608594
56338,10.07645233
56339,17.95512015
56340,46.34768869
56342,14.46917311
56343,13.41601229
56345,65.13943346
56347,37.6417161
56349,17.15342132
56350,2.488192001
56352,51.91588
56353,48.49255847
56354,32.57864633
56355,22.35003474
56356,783.2898172
56357,27.76203966
56358,26.45025549
56359,19.99463785
56360,30.21910199
56361,15.4186718
56362,39.73645024
56363,404.6997389
56364,22.71631036
56367,61.84640604
56368,61.52930589
56369,562.3003195
56371,217.1052632
56373,30.33285612
56374,145.6789394
56375,233.0415755
56376,196.4873765
56377,842.9096814
56378,36.79925058
56379,178.6045792
56381,16.22688593
56382,21.14310035
56384,300.0914913
56385,14.30575467
56386,32.70793619
56387,794.9474678
56389,191.3793103
56401,90.54866233
56425,404.2350953
56431,19.76239105
56433,15.12473799
56434,15.73695841
56435,14.8116695
56436,102.9185868
56437,20.73317308
56438,20.51906485
56440,25.93983578
56441,45.30850353
56442,67.18586868
56443,14.05293902
56444,55.33745631
56446,16.03188307
56447,11.6868731
56448,12.33787952
56449,19.20863466
56450,39.68161068
56452,17.96683047
56453,15.95062814
56455,61.02362205
56456,67.47638327
56458,14.2214078
56461,11.82747434
56464,17.08303949
56465,53.18408089
56466,16.67826366
56467,19.81092558
56468,88.95307139
56469,3.648167509
56470,26.43318293
56472,47.87455954
56473,41.92612072
56474,17.44699919
56475,24.67129781
56477,11.60872127
56479,27.1887609
56481,13.73308721
56482,50.77309772
56484,35.35771416
56501,87.1025179
56510,9.886137796
56511,28.97388031
56514,17.27764844
56515,29.08198667
56516,3.666018255
56517,2.941889769
56518,20.74644423
56519,3.167196292
56520,32.36790352
56521,11.24998142
56522,3.674963797
56523,6.496637177
56524,16.40198511
56525,50.64500717
56527,16.10275089
56528,25.83344914
56529,814.1557128
56531,12.48927388
56533,16.43974917
56534,18.82368161
56535,16.23546789
56536,4.731009707
56537,65.06768822
56540,10.36373432
56541,11.994003
56542,14.78844525
56543,4.135574935
56544,27.52918541
56545,4.39294295
56546,5.738833325
56547,17.39444151
56548,12.02395434
56549,21.59996933
56550,7.150753074
56551,20.74946665
56552,8.869683875
56553,4.666273829
56554,22.98899346
56556,11.76792834
56557,11.42395006
56560,257.5562295
56565,3.717601279
56566,37.21448468
56567,21.39929367
56568,4.22832981
56569,10.74332402
56570,12.70382038
56571,39.09389049
56572,33.29406091
56573,43.37818569
56574,4.508016134
56575,5.076783861
56576,20.23194571
56577,69.07894737
56578,10.87652883
56579,5.802164575
56580,18.43658978
56581,7.236145429
56583,2.096357579
56584,11.40167978
56585,8.931384152
56586,25.5690113
56587,24.51074527
56588,10.72932998
56589,8.007330255
56590,4.821239304
56591,196.7592593
56592,8.823680295
56593,777.7777778
56594,4.604051565
56601,88.07941771
56621,14.79537162
56623,5.809677583
56626,6.171448383
56627,0.366972913
56628,6.734640732
56629,0.791667002
56630,7.733531086
56633,20.6028874
56634,13.70859819
56636,11.41256293
56637,9.549451012
56639,1.520340768
56641,10.25673494
56644,7.619250467
56646,4.527425999
56647,10.42417315
56649,38.54946573
56650,4.022060052
56651,8.068023334
56652,6.405152642
56653,2.116301541
56654,1.294044014
56655,12.3764022
56657,5.47235023
56658,0.082764329
56659,4.107713373
56660,1.331580086
56661,2.397916714
56662,8.532594176
56663,3.886788453
56666,24.24049482
56667,7.22084665
56668,877.4193548
56669,1.708342634
56670,30.98173369
56671,15.26893897
56672,4.845115721
56673,6.768434406
56676,8.149084637
56678,10.70476407
56680,4.044104939
56681,3.058604007
56683,12.46347331
56684,2.820394855
56685,0.928350393
56686,5.581490326
56687,39.93435449
56688,1.411857807
56701,33.27058503
56710,11.61935928
56711,5.078021687
56713,5.342645498
56714,5.574748365
56715,5.460985162
56716,29.71518738
56720,3.000947668
56721,53.53071547
56722,2.66764342
56723,8.510936993
56724,1.385053616
56725,3.357075431
56726,5.18866574
56727,0.935122673
56728,7.033792111
56729,2.460456942
56731,2.465208748
56732,8.087251189
56733,2.660989888
56734,2.562358028
56735,2.405242013
56736,8.481819975
56737,4.553510281
56738,7.645148851
56741,4.552652415
56742,7.231933951
56744,5.29559773
56748,6.922171716
56750,10.96258301
56751,11.9254398
56754,14.79795105
56755,2.123672705
56756,7.5359585
56757,4.208358921
56758,3.918443872
56759,2.47435575
56760,4.816165095
56761,4.578849095
56762,7.336804636
56763,21.31581979
57001,13.14465409
57002,14.51444717
57003,38.99715667
57004,16.87034067
57005,203.6201734
57006,157.7319521
57010,8.736797335
57012,13.62109861
57013,32.46515845
57014,11.06356095
57015,16.06024121
57016,20.42921998
57017,10.64717333
57018,16.78410648
57020,92.68172282
57021,8.865760817
57022,38.09059095
57024,13.39551188
57025,21.08829166
57026,0.418654217
57027,18.53741497
57028,17.23078153
57029,10.56667241
57030,0.952076592
57031,15.33018868
57032,121.0444335
57033,40.19239133
57034,9.82638218
57035,13.95543564
57036,8.8934215
57037,8.22058056
57038,31.19970054
57039,36.98878441
57040,5.913921279
57041,32.58313739
57042,41.00797255
57043,12.62263097
57045,8.161392353
57046,13.31716553
57047,17.3653507
57048,9.160018477
57049,409.1744416
57050,4.776791297
57051,4.125490196
57052,6.17950646
57053,13.30615401
57054,4.353897258
57055,62.5
57057,5.280344612
57058,12.4042802
57059,10.16170599
57061,470.0460829
57062,23.82694323
57063,11.05786141
57064,194.9719382
57065,13.11226343
57066,12.88448394
57067,8.21502876
57068,0.914443751
57069,72.97563826
57070,14.63960398
57071,23.12419824
57072,6.739135452
57073,10.30718604
57075,13.13331863
57076,4.209046623
57077,29.06440708
57078,0.286746059
57103,2871.658199
57104,925.5646083
57105,3191.62964
57106,1321.922579
57107,165.6507414
57108,559.7264093
57110,605.9964553
57117,648.9361702
57197,11416.66667
57201,77.09327228
57212,9.043780318
57213,7.07131089
57214,18.15101646
57216,16.699992
57217,2.417445236
57218,4.676238417
57219,3.559120954
57220,6.954708256
57221,7.869184546
57223,10.6101626
57224,3.767460731
57225,6.706963353
57226,10.9221062
57227,9.989642076
57231,6.200024873
57232,3.749780531
57233,3.44173837
57234,12.60649719
57235,6.191995892
57236,2.406346228
57237,7.002874864
57238,6.374302192
57239,4.886493119
57241,10.36956414
57242,5.274338876
57243,5.061424238
57245,259.7938144
57246,5.255426799
57247,5.56434645
57248,15.46293723
57249,6.740171149
57251,2.651080263
57252,29.44135038
57255,5.090888445
57256,4.43002651
57257,10.93383008
57258,3.165077277
57259,3.697547903
57260,6.649712839
57261,4.794408018
57262,14.32980791
57263,4.798617998
57264,5.064286375
57265,2.828978802
57266,4.587017305
57268,6.968038253
57269,4.090688484
57270,5.400464775
57271,2.829291761
57272,5.167572734
57273,7.529767184
57274,7.238507936
57276,9.432300424
57278,4.212992689
57279,7.290066079
57301,75.98250025
57311,8.699069264
57312,4.862694838
57313,6.461147197
57314,2.61948267
57315,8.176012061
57317,3.383528776
57319,6.830517362
57321,3.340910656
57322,1.84339833
57323,2.38705881
57324,5.167365993
57325,13.95865423
57328,7.033910395
57329,4.037179608
57330,4.884758771
57331,6.249319246
57332,7.089994367
57334,8.374974267
57335,2.375643809
57337,1.744983173
57339,11.93336098
57340,4.444555732
57341,0.597901406
57342,3.487369224
57344,4.494968535
57345,1.884873509
57346,1.316987198
57348,2.086855975
57349,6.42424086
57350,47.26319623
57353,2.667473237
57355,3.458118906
57356,13.16702232
57358,35.94080338
57359,3.883042055
57361,68.72613676
57362,4.291725497
57363,5.607957373
57364,424.2424242
57365,8.450430616
57366,9.97854702
57367,56.61903478
57368,5.218797889
57369,5.62656732
57370,3.831093038
57371,1.182343668
57373,2.141894376
57374,4.555294368
57375,4.439047149
57376,6.45025322
57379,1.559193674
57380,12.39538049
57381,1.6052679
57382,3.609838
57383,2.817248334
57384,3.957976573
57385,5.297639708
57386,3.861859975
57401,103.4499372
57420,1.622849724
57421,2.226946047
57422,2.128430396
57424,1.919132631
57426,9.003858797
57427,10.28311744
57428,3.77356485
57429,3.472863635
57430,6.167560775
57432,4.53760356
57433,3.025085303
57434,1.964718379
57435,1.774195865
57436,1.803197859
57437,2.247214572
57438,3.370450958
57439,10.40416166
57440,4.292658292
57441,2.142552072
57442,2.728830653
57445,8.079387404
57446,3.054798687
57448,1.960938997
57449,1.904140854
57450,3.428169143
57451,5.224948502
57452,1.401965778
57454,3.706237505
57455,0.756691995
57456,2.129010109
57457,0.734106592
57460,3.04257944
57461,3.176403857
57465,2.405966278
57466,0.88331042
57467,1.560427973
57468,3.164759696
57469,11.33705175
57470,0.950652493
57471,1.976354125
57472,3.491187773
57473,0.972692122
57474,3.240504663
57475,1.374700358
57476,2.815085942
57477,1.278185632
57479,12.51715
57481,3.273716654
57501,27.88830996
57520,1.039098633
57521,0.432323285
57522,3.921502198
57523,4.180902372
57528,3.741627608
57529,1.584983187
57531,0.679111079
57532,2.4206542
57533,4.666092001
57534,0.989338927
57536,1.267375749
57537,0.401586994
57538,2.427001523
57540,0.74520363
57541,1.408735849
57543,1.883577585
57544,1.292021536
57547,0.549025184
57548,11.79860298
57551,3.138833109
57552,0.542713725
57553,0.582085464
57555,9.14468349
57559,1.679212507
57560,2.658633852
57562,0.888679314
57563,8.301625735
57564,1.90354116
57566,6.072097566
57567,1.440086856
57568,1.873896808
57569,1.237582459
57570,21.71420155
57571,35.62340967
57572,11.00820102
57574,0.531439229
57576,0.940152821
57577,5.121373594
57579,2.038823492
57580,4.115629865
57584,1.307121196
57585,0.68258561
57601,19.22264267
57620,1.398779938
57621,3.96363522
57622,2.931902417
57623,1.322288041
57625,3.442618148
57626,0.803839222
57630,2.916514765
57631,2.307343232
57632,3.129566007
57633,0.549787654
57634,0.521539585
57636,8.039609785
57638,0.251824705
57639,17.96610169
57640,0.441447949
57641,0.070118745
57642,0.06173337
57644,0.417824519
57645,0.360348818
57646,1.446031769
57648,0.112245203
57649,0.452186017
57650,0.447054834
57651,0.371411039
57652,0.908316519
57656,1.636368574
57657,0.742980119
57658,3.256591677
57660,0.08143409
57661,4.254496229
57701,613.7140275
57702,112.9436583
57703,110.5456074
57706,450.5665063
57714,4.673999271
57716,2.688707429
57717,6.395777514
57718,278.6392755
57719,37.60289839
57720,0.502581617
57722,0.591549001
57724,0.103799045
57725,1.401396206
57730,9.953500392
57732,17.13835389
57735,1.446121354
57738,1.135710755
57741,35.73454339
57744,4.451888571
57745,5.743182524
57747,13.28120404
57748,0.813317954
57750,1.072064542
57751,12.37391508
57752,5.345759943
57754,16.09194427
57755,0.515812315
57756,8.518686639
57758,0.384197939
57759,9.358609578
57760,1.137792279
57761,2.258925088
57762,5.017575689
57763,0.682650038
57764,5.46536612
57766,1.852300526
57767,0.951766517
57769,27.73372468
57770,26.4053021
57772,4.165437849
57773,11.87287984
57775,0.721663717
57776,0.120616592
57779,8.409090909
57780,0.311992439
57782,0.483099439
57783,60.83517457
57785,15.72425127
57787,0.621308322
57788,2.26529659
57790,1.496677269
57791,0.926567118
